Date,Store_ID,Product_ID,Units_Sold,Price,Discount,Revenue
2025-09-30,S9,P127,6,27.07,0.09,147.80220000000003
2025-09-30,S9,P140,4,28.47,0.1,102.492
2025-09-30,S9,P187,7,6.23,0.2,34.888
2025-09-30,S9,P28,7,28.91,0.01,200.3463
2025-09-30,S9,P61,7,3.46,0.09,22.0402
2025-09-30,S10,P1,5,15.56,0.18,63.796
2025-09-30,S10,P183,3,23.31,0.03,67.8321
2025-09-30,S10,P115,6,21.38,0.02,125.7144
2025-09-30,S10,P111,5,5.0,0.13,21.75
2025-09-30,S10,P163,5,29.45,0.12,129.58
2025-09-30,S10,P95,2,30.14,0.13,52.4436
2025-09-30,S10,P193,7,12.02,0.13,73.2018
2025-09-30,S10,P162,1,17.38,0.18,14.2516
2025-09-30,S10,P149,5,3.38,0.23,13.013
2025-09-30,S10,P186,8,28.52,0.14,196.2176
2025-09-30,S10,P80,9,27.14,0.11,217.3914
2025-09-30,S10,P108,7,7.35,0.16,43.217999999999996
2025-09-30,S10,P186,8,38.78,0.06,291.6256
2025-10-01,S1,P150,6,29.77,0.07,166.1166
2025-10-01,S1,P12,1,30.75,0.23,23.677500000000002
2025-10-01,S1,P167,4,5.89,0.21,18.6124
2025-10-01,S1,P148,4,35.18,0.22,109.7616
2025-10-01,S1,P155,4,36.48,0.04,140.08319999999998
2025-10-01,S1,P111,8,29.72,0.03,230.6272
2025-10-01,S1,P199,2,29.73,0.07,55.297799999999995
2025-10-01,S1,P104,2,20.68,0.02,40.5328
2025-10-01,S2,P180,4,25.31,0.23,77.95479999999999
2025-10-01,S2,P51,9,19.67,0.23,136.31310000000002
2025-10-01,S2,P101,3,29.33,0.15,74.7915
2025-10-01,S2,P76,5,32.05,0.17,133.0075
2025-10-01,S2,P103,4,35.01,0.1,126.036
2025-10-01,S2,P6,9,24.58,0.03,214.58339999999995
2025-10-01,S2,P193,1,39.27,0.07,36.5211
2025-10-01,S2,P84,6,37.37,0.07,208.52459999999996
2025-10-01,S2,P67,7,22.11,0.13,134.64989999999997
2025-10-01,S2,P30,5,28.55,0.11,127.0475
2025-10-01,S2,P129,2,15.38,0.25,23.07
2025-10-01,S2,P37,6,19.81,0.21,93.89939999999999
2025-10-01,S2,P87,2,27.72,0.14,47.678399999999996
2025-10-01,S2,P60,6,26.42,0.17,131.5716
2025-10-01,S3,P177,4,30.46,0.05,115.748
2025-10-01,S3,P15,8,15.27,0.01,120.9384
2025-10-01,S3,P141,6,15.22,0.08,84.01440000000001
2025-10-01,S3,P143,5,23.13,0.1,104.085
2025-10-01,S3,P93,9,38.88,0.03,339.4224
2025-10-01,S3,P60,2,30.03,0.05,57.057
2025-10-01,S3,P119,6,36.69,0.03,213.5358
2025-10-01,S3,P169,7,7.83,0.17,45.4923
2025-10-01,S3,P180,1,13.64,0.08,12.548800000000002
2025-10-01,S3,P92,8,11.55,0.13,80.388
2025-10-01,S3,P90,3,37.5,0.07,104.625
2025-10-01,S3,P71,7,27.65,0.02,189.67899999999997
2025-10-01,S3,P170,8,12.22,0.09,88.9616
2025-10-01,S3,P186,5,11.75,0.07,54.637499999999996
2025-10-01,S4,P44,3,38.07,0.08,105.07320000000001
2025-10-01,S4,P189,8,9.2,0.22,57.407999999999994
2025-10-01,S4,P179,7,31.43,0.02,215.60979999999998
2025-10-01,S4,P106,6,6.91,0.11,36.8994
2025-10-01,S4,P52,4,28.14,0.04,108.0576
2025-10-01,S4,P101,8,13.57,0.03,105.3032
2025-10-01,S4,P120,9,29.96,0.06,253.46159999999998
2025-10-01,S4,P52,5,9.07,0.24,34.466
2025-10-01,S4,P200,6,3.27,0.23,15.107400000000002
2025-10-01,S4,P41,5,37.73,0.01,186.76349999999996
2025-10-01,S4,P30,9,21.71,0.02,191.4822
2025-10-01,S5,P159,6,14.43,0.11,77.0562
2025-10-01,S5,P133,3,10.23,0.21,24.2451
2025-10-01,S5,P46,8,12.79,0.03,99.25039999999998
2025-10-01,S5,P29,4,21.85,0.09,79.534
2025-10-01,S5,P32,4,6.52,0.16,21.907199999999996
2025-10-01,S6,P189,4,22.4,0.08,82.432
2025-10-01,S6,P135,9,3.79,0.17,28.3113
2025-10-01,S6,P36,6,29.42,0.16,148.2768
2025-10-01,S6,P55,7,32.34,0.16,190.15920000000003
2025-10-01,S6,P88,6,7.42,0.19,36.0612
2025-10-01,S6,P170,8,12.11,0.22,75.5664
2025-10-01,S6,P141,8,3.65,0.1,26.28
2025-10-01,S6,P17,1,14.3,0.23,11.011000000000001
2025-10-01,S6,P30,4,31.33,0.23,96.4964
2025-10-01,S6,P143,3,28.25,0.02,83.05499999999999
2025-10-01,S7,P104,6,28.74,0.14,148.2984
2025-10-01,S7,P15,9,30.53,0.05,261.0315
2025-10-01,S7,P157,6,3.44,0.25,15.48
2025-10-01,S7,P84,6,6.57,0.17,32.7186
2025-10-01,S7,P34,5,39.57,0.24,150.36599999999999
2025-10-01,S7,P52,3,38.93,0.03,113.28629999999998
2025-10-01,S7,P125,6,5.66,0.24,25.8096
2025-10-01,S8,P138,2,31.42,0.09,57.184400000000004
2025-10-01,S8,P45,7,3.23,0.05,21.479499999999998
2025-10-01,S8,P10,1,19.94,0.15,16.949
2025-10-01,S8,P13,4,5.1,0.22,15.911999999999999
2025-10-01,S8,P138,2,31.28,0.23,48.171200000000006
2025-10-01,S8,P12,4,6.44,0.24,19.5776
2025-10-01,S8,P175,6,35.89,0.24,163.6584
2025-10-01,S8,P5,2,28.89,0.05,54.891
2025-10-01,S8,P198,5,8.41,0.05,39.9475
2025-10-01,S9,P22,9,29.12,0.09,238.4928
2025-10-01,S9,P171,4,39.15,0.08,144.072
2025-10-01,S9,P105,8,7.5,0.2,48.0
2025-10-01,S9,P194,7,15.79,0.22,86.21340000000001
2025-10-01,S9,P83,9,15.92,0.12,126.0864
2025-10-01,S9,P81,1,37.76,0.23,29.0752
2025-10-01,S9,P156,9,31.51,0.04,272.2464
2025-10-01,S9,P157,7,26.34,0.17,153.03539999999998
2025-10-01,S9,P56,2,9.31,0.01,18.4338
2025-10-01,S9,P58,5,9.09,0.19,36.8145
2025-10-01,S9,P163,9,13.56,0.22,95.19120000000001
2025-10-01,S9,P6,5,11.51,0.09,52.3705
2025-10-01,S10,P138,6,21.19,0.12,111.88320000000002
2025-10-01,S10,P156,5,4.09,0.25,15.337499999999999
2025-10-01,S10,P129,2,18.74,0.05,35.605999999999995
2025-10-01,S10,P76,7,4.47,0.13,27.2223
2025-10-01,S10,P193,5,24.94,0.17,103.50099999999999
2025-10-01,S10,P157,7,34.94,0.05,232.35099999999997
2025-10-01,S10,P104,8,9.31,0.01,73.7352
2025-10-01,S10,P143,7,39.28,0.06,258.4624
2025-10-01,S10,P60,4,21.65,0.18,71.012
2025-10-01,S10,P54,7,10.54,0.05,70.091
2025-10-01,S10,P186,7,23.71,0.04,159.3312
2025-10-01,S10,P115,2,16.84,0.11,29.9752
2025-10-01,S10,P146,6,8.54,0.11,45.60359999999999
2025-10-02,S1,P72,3,24.21,0.09,66.0933
2025-10-02,S1,P76,8,14.92,0.02,116.97279999999999
2025-10-02,S1,P138,9,20.07,0.24,137.2788
2025-10-02,S1,P170,7,5.84,0.15,34.748
2025-10-02,S1,P154,5,24.12,0.1,108.54
2025-10-02,S1,P140,2,15.32,0.22,23.8992
2025-10-02,S1,P165,2,35.22,0.01,69.73559999999999
2025-10-02,S1,P148,2,5.66,0.04,10.8672
2025-10-02,S2,P171,2,3.56,0.03,6.9064
2025-10-02,S2,P82,4,28.09,0.14,96.6296
2025-10-02,S2,P130,9,39.97,0.07,334.5489
2025-10-02,S2,P75,4,4.66,0.05,17.708
2025-10-02,S2,P122,6,29.28,0.01,173.9232
2025-10-02,S2,P71,9,16.6,0.17,124.002
2025-10-02,S2,P154,9,36.19,0.2,260.568
2025-10-02,S2,P84,2,6.77,0.23,10.425799999999999
2025-10-02,S3,P68,8,28.32,0.05,215.232
2025-10-02,S3,P136,5,6.37,0.17,26.4355
2025-10-02,S3,P111,7,8.61,0.24,45.8052
2025-10-02,S3,P29,7,32.19,0.17,187.02389999999997
2025-10-02,S3,P64,6,36.32,0.22,169.97760000000002
2025-10-02,S3,P29,1,37.31,0.14,32.086600000000004
2025-10-02,S3,P53,7,8.26,0.13,50.3034
2025-10-02,S3,P134,8,26.54,0.18,174.10240000000002
2025-10-02,S3,P170,6,22.04,0.08,121.66080000000001
2025-10-02,S3,P74,5,3.26,0.03,15.810999999999996
2025-10-02,S3,P54,9,27.52,0.24,188.23680000000002
2025-10-02,S4,P172,6,32.32,0.04,186.16320000000002
2025-10-02,S4,P188,1,14.04,0.09,12.776399999999999
2025-10-02,S4,P142,3,23.62,0.14,60.9396
2025-10-02,S4,P65,5,15.32,0.11,68.17399999999999
2025-10-02,S4,P101,8,18.6,0.11,132.43200000000002
2025-10-02,S4,P109,6,13.56,0.03,78.9192
2025-10-02,S4,P75,1,38.85,0.17,32.2455
2025-10-02,S4,P67,6,3.0,0.23,13.86
2025-10-02,S4,P38,2,9.32,0.01,18.4536
2025-10-02,S5,P124,2,24.81,0.18,40.6884
2025-10-02,S5,P17,8,21.68,0.21,137.01760000000002
2025-10-02,S5,P29,6,23.17,0.09,126.50820000000002
2025-10-02,S5,P111,9,27.81,0.03,242.7813
2025-10-02,S5,P132,8,26.69,0.22,166.5456
2025-10-02,S5,P119,3,29.16,0.08,80.4816
2025-10-02,S5,P63,8,11.51,0.06,86.5552
2025-10-02,S6,P169,6,32.78,0.23,151.4436
2025-10-02,S6,P197,5,19.05,0.06,89.535
2025-10-02,S6,P194,4,35.6,0.12,125.31200000000001
2025-10-02,S6,P72,3,18.56,0.1,50.111999999999995
2025-10-02,S6,P73,6,22.78,0.16,114.8112
2025-10-02,S6,P167,9,8.6,0.04,74.30399999999999
2025-10-02,S7,P82,3,37.05,0.1,100.035
2025-10-02,S7,P52,6,7.7,0.08,42.504000000000005
2025-10-02,S7,P36,9,7.09,0.17,52.9623
2025-10-02,S7,P71,8,15.58,0.14,107.1904
2025-10-02,S7,P110,6,37.12,0.21,175.94879999999998
2025-10-02,S7,P149,7,14.79,0.23,79.7181
2025-10-02,S7,P4,2,20.61,0.08,37.9224
2025-10-02,S7,P67,9,27.71,0.04,239.4144
2025-10-02,S7,P53,3,3.47,0.12,9.1608
2025-10-02,S7,P102,7,19.3,0.04,129.696
2025-10-02,S7,P190,3,27.71,0.13,72.3231
2025-10-02,S7,P23,5,30.74,0.18,126.034
2025-10-02,S8,P75,2,6.34,0.04,12.172799999999999
2025-10-02,S8,P88,3,33.34,0.17,83.01660000000001
2025-10-02,S8,P173,8,12.15,0.04,93.312
2025-10-02,S8,P200,2,12.45,0.18,20.418
2025-10-02,S8,P101,7,19.28,0.18,110.66720000000001
2025-10-02,S8,P97,1,18.57,0.2,14.856000000000002
2025-10-02,S8,P58,8,20.0,0.08,147.20000000000002
2025-10-02,S8,P198,8,36.47,0.24,221.7376
2025-10-02,S8,P86,1,38.38,0.12,33.7744
2025-10-02,S8,P69,7,39.57,0.22,216.05220000000003
2025-10-02,S9,P10,3,33.27,0.23,76.8537
2025-10-02,S9,P196,2,24.43,0.2,39.088
2025-10-02,S9,P152,9,25.9,0.0,233.1
2025-10-02,S9,P8,2,39.38,0.12,69.3088
2025-10-02,S9,P163,6,34.7,0.06,195.708
2025-10-02,S9,P101,1,23.27,0.19,18.8487
2025-10-02,S9,P99,8,33.07,0.08,243.39520000000002
2025-10-02,S9,P23,1,13.64,0.08,12.548800000000002
2025-10-02,S9,P36,1,23.62,0.13,20.549400000000002
2025-10-02,S10,P187,6,35.65,0.08,196.78799999999998
2025-10-02,S10,P151,9,10.25,0.19,74.72250000000001
2025-10-02,S10,P167,7,10.84,0.01,75.1212
2025-10-02,S10,P73,8,18.98,0.05,144.248
2025-10-02,S10,P133,2,27.53,0.11,49.003400000000006
2025-10-02,S10,P155,8,27.96,0.05,212.496
2025-10-02,S10,P62,5,14.33,0.23,55.170500000000004
2025-10-02,S10,P60,6,18.54,0.24,84.5424
2025-10-02,S10,P39,1,26.85,0.08,24.702
2025-10-03,S1,P122,7,36.89,0.11,229.8247
2025-10-03,S1,P12,2,25.57,0.2,40.912000000000006
2025-10-03,S1,P172,2,7.44,0.16,12.4992
2025-10-03,S1,P80,6,20.76,0.18,102.13920000000002
2025-10-03,S1,P84,4,12.35,0.16,41.495999999999995
2025-10-03,S1,P84,6,20.1,0.08,110.95200000000001
2025-10-03,S2,P39,7,17.08,0.13,104.01719999999999
2025-10-03,S2,P127,9,21.66,0.19,157.9014
2025-10-03,S2,P185,8,23.96,0.03,185.9296
2025-10-03,S2,P57,4,11.89,0.01,47.0844
2025-10-03,S2,P124,6,25.59,0.04,147.39839999999998
2025-10-03,S2,P17,7,30.59,0.09,194.8583
2025-10-03,S2,P35,1,9.05,0.08,8.326
2025-10-03,S2,P165,7,30.71,0.05,204.2215
2025-10-03,S2,P98,2,14.25,0.12,25.080000000000002
2025-10-03,S2,P31,7,19.92,0.23,107.36880000000001
2025-10-03,S3,P59,1,12.66,0.16,10.6344
2025-10-03,S3,P170,4,13.42,0.1,48.312
2025-10-03,S3,P183,7,6.85,0.23,36.921499999999995
2025-10-03,S3,P116,8,39.64,0.2,253.69600000000003
2025-10-03,S3,P141,8,17.29,0.06,130.02079999999998
2025-10-03,S3,P100,1,35.52,0.18,29.126400000000004
2025-10-03,S3,P74,5,30.87,0.17,128.1105
2025-10-03,S3,P113,3,7.41,0.12,19.5624
2025-10-03,S3,P108,8,13.17,0.0,105.36
2025-10-03,S3,P87,7,14.25,0.14,85.785
2025-10-03,S3,P69,2,31.35,0.02,61.446000000000005
2025-10-03,S3,P157,7,36.25,0.17,210.61249999999998
2025-10-03,S3,P87,6,34.08,0.01,202.43519999999998
2025-10-03,S4,P185,6,19.71,0.25,88.69500000000001
2025-10-03,S4,P171,9,7.56,0.09,61.916399999999996
2025-10-03,S4,P134,3,15.44,0.07,43.0776
2025-10-03,S4,P6,9,21.9,0.18,161.622
2025-10-03,S4,P108,9,21.64,0.05,185.022
2025-10-03,S4,P177,9,31.69,0.04,273.8016
2025-10-03,S4,P92,6,33.5,0.03,194.97
2025-10-03,S4,P47,2,22.78,0.05,43.282000000000004
2025-10-03,S4,P44,4,21.6,0.13,75.168
2025-10-03,S4,P37,1,6.12,0.11,5.4468000000000005
2025-10-03,S5,P186,1,8.13,0.05,7.7235000000000005
2025-10-03,S5,P51,6,23.59,0.2,113.232
2025-10-03,S5,P114,6,16.2,0.23,74.844
2025-10-03,S5,P48,8,21.15,0.13,147.20399999999998
2025-10-03,S5,P72,8,39.78,0.05,302.328
2025-10-03,S6,P45,7,32.66,0.01,226.33379999999997
2025-10-03,S6,P37,5,24.85,0.13,108.0975
2025-10-03,S6,P158,8,10.33,0.18,67.76480000000001
2025-10-03,S6,P15,6,32.47,0.01,192.87179999999998
2025-10-03,S6,P41,7,8.75,0.14,52.675
2025-10-03,S7,P34,8,24.46,0.14,168.2848
2025-10-03,S7,P107,1,31.21,0.08,28.7132
2025-10-03,S7,P38,2,16.75,0.25,25.125
2025-10-03,S7,P100,4,3.06,0.15,10.404
2025-10-03,S7,P178,2,8.28,0.11,14.738399999999999
2025-10-03,S7,P11,4,3.24,0.04,12.441600000000001
2025-10-03,S7,P49,9,36.07,0.18,266.1966
2025-10-03,S7,P5,8,23.19,0.17,153.98160000000001
2025-10-03,S7,P38,2,13.15,0.23,20.251
2025-10-03,S7,P137,7,38.88,0.07,253.1088
2025-10-03,S7,P168,8,32.97,0.05,250.57199999999997
2025-10-03,S7,P42,3,29.88,0.09,81.5724
2025-10-03,S7,P147,4,32.57,0.22,101.61840000000001
2025-10-03,S7,P130,6,19.58,0.08,108.0816
2025-10-03,S8,P153,8,14.59,0.14,100.3792
2025-10-03,S8,P12,8,32.6,0.05,247.76
2025-10-03,S8,P171,2,13.63,0.09,24.806600000000003
2025-10-03,S8,P35,9,31.97,0.08,264.71160000000003
2025-10-03,S8,P185,5,15.43,0.2,61.720000000000006
2025-10-03,S9,P109,9,23.74,0.1,192.294
2025-10-03,S9,P5,6,27.33,0.05,155.78099999999998
2025-10-03,S9,P127,3,37.0,0.21,87.69
2025-10-03,S9,P179,4,36.84,0.02,144.4128
2025-10-03,S9,P9,3,5.02,0.1,13.553999999999998
2025-10-03,S9,P41,9,28.44,0.19,207.32760000000002
2025-10-03,S9,P109,1,30.52,0.23,23.5004
2025-10-03,S10,P98,5,24.6,0.24,93.48
2025-10-03,S10,P145,5,8.17,0.1,36.765
2025-10-03,S10,P76,3,36.88,0.17,91.83120000000001
2025-10-03,S10,P162,2,16.76,0.18,27.486400000000003
2025-10-03,S10,P162,1,4.65,0.2,3.7200000000000006
2025-10-03,S10,P84,2,35.82,0.1,64.476
2025-10-03,S10,P48,5,18.01,0.18,73.84100000000001
2025-10-03,S10,P116,8,13.79,0.16,92.66879999999999
2025-10-03,S10,P39,7,33.87,0.01,234.71909999999997
2025-10-03,S10,P55,6,6.76,0.05,38.532000000000004
2025-10-04,S1,P187,8,6.5,0.15,44.199999999999996
2025-10-04,S1,P172,6,23.17,0.01,137.62980000000002
2025-10-04,S1,P129,5,35.43,0.09,161.2065
2025-10-04,S1,P186,6,23.45,0.17,116.78099999999999
2025-10-04,S1,P195,5,11.13,0.04,53.42400000000001
2025-10-04,S1,P10,6,9.99,0.07,55.74419999999999
2025-10-04,S1,P183,7,26.16,0.04,175.7952
2025-10-04,S1,P17,6,21.07,0.16,106.19279999999999
2025-10-04,S1,P28,7,18.04,0.15,107.338
2025-10-04,S1,P186,5,14.91,0.07,69.33149999999999
2025-10-04,S1,P176,6,28.34,0.07,158.13719999999998
2025-10-04,S1,P43,9,10.79,0.13,84.48569999999998
2025-10-04,S2,P59,7,37.53,0.17,218.04930000000002
2025-10-04,S2,P194,8,35.47,0.15,241.196
2025-10-04,S2,P132,8,22.76,0.13,158.4096
2025-10-04,S2,P188,8,39.86,0.03,309.3136
2025-10-04,S2,P143,2,10.28,0.05,19.531999999999996
2025-10-04,S2,P110,4,37.13,0.21,117.33080000000001
2025-10-04,S2,P159,1,6.74,0.16,5.6616
2025-10-04,S2,P54,8,29.49,0.18,193.4544
2025-10-04,S2,P32,8,34.23,0.22,213.59519999999998
2025-10-04,S2,P72,2,8.96,0.06,16.8448
2025-10-04,S2,P56,2,15.84,0.1,28.512
2025-10-04,S2,P174,8,15.98,0.21,100.9936
2025-10-04,S3,P84,9,37.57,0.22,263.7414
2025-10-04,S3,P29,6,37.54,0.05,213.978
2025-10-04,S3,P139,4,14.16,0.21,44.7456
2025-10-04,S3,P136,6,28.72,0.05,163.70399999999998
2025-10-04,S3,P13,6,22.57,0.07,125.9406
2025-10-04,S3,P106,4,39.97,0.2,127.904
2025-10-04,S4,P32,7,30.58,0.13,186.2322
2025-10-04,S4,P145,8,4.28,0.23,26.364800000000002
2025-10-04,S4,P121,2,17.02,0.2,27.232
2025-10-04,S4,P124,3,28.06,0.13,73.2366
2025-10-04,S4,P44,8,3.01,0.03,23.357599999999998
2025-10-04,S4,P19,6,22.92,0.19,111.39120000000001
2025-10-04,S5,P74,8,6.18,0.04,47.462399999999995
2025-10-04,S5,P174,6,20.2,0.16,101.80799999999999
2025-10-04,S5,P143,9,36.04,0.14,278.94960000000003
2025-10-04,S5,P167,7,26.25,0.12,161.7
2025-10-04,S5,P32,8,9.16,0.07,68.15039999999999
2025-10-04,S5,P112,9,3.83,0.22,26.8866
2025-10-04,S5,P64,2,39.31,0.03,76.26140000000001
2025-10-04,S5,P1,8,16.07,0.1,115.70400000000001
2025-10-04,S5,P6,1,34.81,0.16,29.2404
2025-10-04,S5,P118,3,9.4,0.09,25.662000000000003
2025-10-04,S5,P74,1,5.89,0.18,4.8298000000000005
2025-10-04,S5,P146,6,16.41,0.19,79.75260000000002
2025-10-04,S6,P104,4,21.15,0.23,65.142
2025-10-04,S6,P171,5,16.55,0.24,62.89
2025-10-04,S6,P186,4,28.89,0.12,101.6928
2025-10-04,S6,P115,8,18.15,0.13,126.32399999999998
2025-10-04,S6,P101,7,22.26,0.05,148.02900000000002
2025-10-04,S6,P54,1,19.01,0.15,16.1585
2025-10-04,S6,P102,2,26.33,0.22,41.074799999999996
2025-10-04,S6,P25,9,11.22,0.22,78.76440000000001
2025-10-04,S7,P34,4,30.14,0.24,91.6256
2025-10-04,S7,P77,7,23.98,0.2,134.288
2025-10-04,S7,P88,5,29.21,0.25,109.53750000000001
2025-10-04,S7,P3,6,22.16,0.16,111.6864
2025-10-04,S7,P67,7,9.74,0.06,64.0892
2025-10-04,S7,P165,9,34.99,0.2,251.92800000000003
2025-10-04,S7,P29,3,30.19,0.16,76.0788
2025-10-04,S7,P185,3,23.79,0.15,60.664500000000004
2025-10-04,S7,P198,9,10.23,0.13,80.10090000000001
2025-10-04,S7,P54,8,4.98,0.13,34.6608
2025-10-04,S7,P162,6,8.96,0.1,48.38400000000001
2025-10-04,S7,P84,2,39.79,0.09,72.4178
2025-10-04,S7,P137,7,35.87,0.16,210.91559999999998
2025-10-04,S8,P173,5,7.74,0.17,32.121
2025-10-04,S8,P199,9,11.66,0.06,98.64359999999999
2025-10-04,S8,P107,6,3.38,0.22,15.818400000000002
2025-10-04,S8,P9,1,18.41,0.17,15.280299999999999
2025-10-04,S8,P172,3,12.68,0.06,35.7576
2025-10-04,S8,P60,8,36.59,0.2,234.17600000000004
2025-10-04,S8,P137,9,22.25,0.05,190.23749999999998
2025-10-04,S8,P189,9,4.42,0.24,30.2328
2025-10-04,S8,P60,6,23.96,0.15,122.19599999999998
2025-10-04,S8,P119,5,38.22,0.24,145.236
2025-10-04,S8,P162,2,31.63,0.06,59.4644
2025-10-04,S8,P71,9,11.58,0.12,91.7136
2025-10-04,S8,P167,3,18.15,0.22,42.471
2025-10-04,S8,P7,5,34.81,0.13,151.42350000000002
2025-10-04,S9,P11,6,24.91,0.24,113.5896
2025-10-04,S9,P49,3,30.84,0.22,72.1656
2025-10-04,S9,P109,6,4.51,0.01,26.789399999999997
2025-10-04,S9,P85,7,8.18,0.07,53.251799999999996
2025-10-04,S9,P74,7,16.87,0.11,105.1001
2025-10-04,S9,P130,8,38.09,0.06,286.4368
2025-10-04,S9,P62,8,28.03,0.03,217.5128
2025-10-04,S10,P116,3,10.1,0.18,24.846
2025-10-04,S10,P102,9,26.66,0.19,194.3514
2025-10-04,S10,P3,1,18.87,0.04,18.1152
2025-10-04,S10,P31,9,26.38,0.19,192.3102
2025-10-04,S10,P154,2,27.5,0.09,50.050000000000004
2025-10-04,S10,P6,7,21.5,0.08,138.46
2025-10-04,S10,P110,4,31.35,0.05,119.13
2025-10-04,S10,P100,6,35.08,0.09,191.5368
2025-10-05,S1,P176,3,20.02,0.18,49.24920000000001
2025-10-05,S1,P196,5,36.32,0.13,157.992
2025-10-05,S1,P58,7,22.46,0.19,127.3482
2025-10-05,S1,P157,2,25.73,0.13,44.7702
2025-10-05,S1,P39,8,33.82,0.18,221.85920000000002
2025-10-05,S1,P5,9,10.02,0.01,89.2782
2025-10-05,S1,P63,4,26.63,0.08,97.9984
2025-10-05,S1,P51,2,26.6,0.12,46.816
2025-10-05,S1,P185,5,37.97,0.04,182.256
2025-10-05,S1,P137,7,38.22,0.14,230.08439999999996
2025-10-05,S1,P23,8,37.05,0.2,237.12
2025-10-05,S1,P58,4,32.2,0.12,113.34400000000001
2025-10-05,S1,P25,7,10.34,0.16,60.79919999999999
2025-10-05,S1,P62,3,25.45,0.14,65.66099999999999
2025-10-05,S2,P165,6,29.6,0.23,136.752
2025-10-05,S2,P171,4,15.04,0.17,49.93279999999999
2025-10-05,S2,P73,3,19.26,0.07,53.7354
2025-10-05,S2,P158,5,23.55,0.15,100.08749999999999
2025-10-05,S2,P100,3,3.69,0.01,10.9593
2025-10-05,S3,P58,7,38.64,0.09,246.13680000000002
2025-10-05,S3,P141,4,19.62,0.18,64.35360000000001
2025-10-05,S3,P27,7,10.47,0.21,57.899100000000004
2025-10-05,S3,P85,1,13.48,0.25,10.11
2025-10-05,S3,P136,2,39.63,0.09,72.12660000000001
2025-10-05,S3,P82,2,33.63,0.08,61.879200000000004
2025-10-05,S3,P164,8,17.71,0.14,121.8448
2025-10-05,S3,P158,9,12.06,0.16,91.17360000000001
2025-10-05,S4,P127,5,21.66,0.05,102.88499999999999
2025-10-05,S4,P77,6,9.31,0.01,55.3014
2025-10-05,S4,P157,3,27.89,0.04,80.3232
2025-10-05,S4,P75,2,5.75,0.12,10.12
2025-10-05,S4,P100,3,31.8,0.24,72.504
2025-10-05,S4,P108,2,17.01,0.04,32.6592
2025-10-05,S4,P27,7,5.65,0.13,34.408500000000004
2025-10-05,S5,P136,1,21.05,0.11,18.7345
2025-10-05,S5,P4,8,16.37,0.05,124.412
2025-10-05,S5,P147,1,10.36,0.15,8.806
2025-10-05,S5,P112,6,27.89,0.02,163.9932
2025-10-05,S5,P119,8,7.57,0.1,54.504000000000005
2025-10-05,S5,P28,1,33.67,0.13,29.292900000000003
2025-10-05,S5,P183,9,19.59,0.25,132.23250000000002
2025-10-05,S5,P142,6,26.86,0.17,133.7628
2025-10-05,S6,P17,6,30.1,0.11,160.734
2025-10-05,S6,P43,1,31.23,0.03,30.2931
2025-10-05,S6,P187,1,23.66,0.13,20.5842
2025-10-05,S6,P156,6,18.11,0.01,107.57339999999999
2025-10-05,S6,P72,9,6.51,0.14,50.3874
2025-10-05,S6,P75,2,4.26,0.18,6.986400000000001
2025-10-05,S6,P67,2,8.11,0.1,14.597999999999999
2025-10-05,S6,P70,9,6.94,0.16,52.4664
2025-10-05,S6,P117,9,28.09,0.25,189.60750000000002
2025-10-05,S6,P98,6,6.56,0.17,32.6688
2025-10-05,S6,P15,6,14.75,0.17,73.455
2025-10-05,S7,P45,8,3.01,0.2,19.264
2025-10-05,S7,P17,7,24.0,0.07,156.23999999999998
2025-10-05,S7,P108,5,10.11,0.05,48.022499999999994
2025-10-05,S7,P107,6,19.76,0.06,111.4464
2025-10-05,S7,P45,1,23.11,0.21,18.2569
2025-10-05,S7,P104,4,3.72,0.05,14.136
2025-10-05,S7,P93,4,15.91,0.1,57.276
2025-10-05,S8,P127,9,16.14,0.0,145.26
2025-10-05,S8,P103,9,27.36,0.06,231.4656
2025-10-05,S8,P96,3,17.12,0.08,47.251200000000004
2025-10-05,S8,P200,3,5.49,0.01,16.3053
2025-10-05,S8,P123,5,29.78,0.11,132.52100000000002
2025-10-05,S8,P186,4,11.87,0.12,41.782399999999996
2025-10-05,S8,P35,8,23.26,0.17,154.4464
2025-10-05,S8,P32,5,8.94,0.17,37.10099999999999
2025-10-05,S8,P119,3,14.48,0.21,34.3176
2025-10-05,S8,P148,7,24.23,0.14,145.8646
2025-10-05,S8,P109,4,21.18,0.17,70.3176
2025-10-05,S8,P157,7,13.7,0.24,72.884
2025-10-05,S8,P110,5,30.11,0.18,123.45100000000002
2025-10-05,S8,P70,6,16.27,0.07,90.78659999999999
2025-10-05,S9,P136,1,38.31,0.05,36.3945
2025-10-05,S9,P18,7,12.3,0.02,84.378
2025-10-05,S9,P22,7,13.72,0.05,91.238
2025-10-05,S9,P62,3,12.7,0.04,36.57599999999999
2025-10-05,S9,P147,5,22.28,0.03,108.058
2025-10-05,S9,P5,9,18.07,0.14,139.8618
2025-10-05,S9,P47,5,13.28,0.2,53.12
2025-10-05,S9,P70,2,5.0,0.11,8.9
2025-10-05,S9,P72,6,4.57,0.1,24.678
2025-10-05,S10,P45,6,32.18,0.04,185.35679999999996
2025-10-05,S10,P193,8,37.66,0.14,259.1008
2025-10-05,S10,P98,4,11.16,0.18,36.604800000000004
2025-10-05,S10,P171,1,29.85,0.23,22.9845
2025-10-05,S10,P16,4,9.9,0.0,39.6
